0.01767, 0.01767, 0.01767, 0.01767, 0.02917, -0.02074, 0.05541, -0.03855, -0.07010, -0.02352, -0.06825, -0.04819, 0.24466, -0.37938, 0.48731, -0.54537, 0.04446, -0.02066, 0.13653, 0.05860, 0.14578, -0.01268, 0.12973, -0.05832, 0.13991, 0.07940, -0.08851, -0.12016, 0.14033, 0.11407, 0.04161, -0.23910, 0.04576, -0.02875, 0.00898, 0.06620, -0.08510, -0.00776, -0.08208, -0.11905, 0.01767
-0.00666, -0.00666, -0.00666, -0.00666, 0.07784, 0.20244, -0.10865, -0.17935, -0.16268, -0.04340, -0.14863, 0.04423, 0.10696, -0.10248, 0.17719, -0.02085, -0.06745, -0.10414, -0.11279, -0.01587, 0.18256, 0.31609, 0.21553, 0.27837, -0.06824, -0.04549, 0.29849, 0.03262, -0.31658, -0.30999, 0.16356, 0.36292, -0.18276, -0.07405, -0.01689, -0.10485, -0.05006, -0.05352, -0.08410, -0.05266, -0.00666
0.01612, 0.01612, 0.01612, 0.01612, 0.15924, 0.16462, -0.00333, -0.29064, 0.07524, 0.05003, -0.03579, 0.12225, -0.10877, 0.01183, -0.11781, -0.04189, 0.04127, 0.03484, -0.36250, 0.16780, 0.03192, -0.15354, 0.06031, -0.22962, -0.07467, -0.13296, 0.43047, 0.27134, 0.13401, 0.06062, 0.14523, -0.31403, 0.05169, -0.16664, 0.08042, 0.21398, -0.01472, 0.00422, -0.18569, -0.15933, 0.01612
-0.01247, -0.01247, -0.01247, -0.01247, 0.33365, 0.34317, 0.20449, 0.36883, 0.06534, 0.06168, -0.00308, 0.02028, -0.21763, -0.21901, 0.10953, 0.05716, -0.11487, -0.29575, 0.30583, -0.03260, -0.23797, -0.12979, -0.03204, -0.06595, -0.18867, -0.26794, 0.00103, 0.02742, -0.06855, -0.09085, 0.05860, 0.03658, 0.06857, 0.05549, 0.09244, 0.01102, 0.09063, -0.00682, -0.06852, -0.20930, -0.01247
0.01709, 0.01709, 0.01709, 0.01709, -0.05501, 0.09512, -0.08360, -0.06735, 0.01784, 0.06424, -0.06954, 0.24486, -0.13541, 0.07637, -0.08686, -0.04707, 0.21508, -0.11436, 0.17355, -0.10270, -0.21170, 0.13297, -0.29756, 0.19054, 0.14379, 0.22946, 0.33347, -0.47597, 0.04903, 0.01575, 0.17129, -0.22913, -0.07832, 0.18824, 0.00147, -0.02248, -0.00180, -0.15668, -0.13897, -0.05400, 0.01709
-0.01504, -0.01504, -0.01504, -0.01504, -0.16041, -0.13996, 0.00364, 0.10076, 0.05577, 0.03229, 0.04628, -0.06558, -0.03711, 0.14143, 0.10558, -0.23521, -0.24354, -0.11630, -0.05929, -0.03137, 0.07269, 0.03215, -0.13308, 0.04304, -0.13471, -0.11107, 0.14645, 0.28149, -0.02942, -0.08700, 0.39132, -0.25202, 0.07915, 0.41019, -0.27871, -0.25937, 0.10543, 0.11731, 0.16073, 0.12366, -0.01504
-0.00954, -0.00954, -0.00954, -0.00954, -0.12739, -0.23843, 0.17576, 0.08912, 0.00399, 0.01363, 0.04412, 0.04926, -0.09443, -0.01223, 0.04996, 0.04950, -0.02554, 0.08924, 0.07582, -0.01020, 0.04475, 0.01106, -0.10278, 0.04301, -0.09433, 0.00237, -0.14164, -0.07667, -0.10046, -0.26376, 0.53655, -0.15057, -0.09228, -0.46332, 0.30962, 0.23770, 0.00568, -0.05725, 0.12248, 0.14536, -0.00954
0.00322, 0.00322, 0.00322, 0.00322, -0.12276, -0.04085, -0.06136, 0.04986, -0.09921, -0.07607, -0.07198, 0.10086, 0.30036, -0.15284, -0.10032, -0.11926, 0.19039, -0.11295, -0.16431, 0.03694, -0.27985, 0.03133, -0.20656, 0.19756, -0.27876, 0.18920, -0.05858, 0.21820, 0.04634, 0.00443, -0.07222, 0.00390, -0.08268, -0.03442, 0.30544, -0.08280, 0.37103, 0.33281, 0.02458, -0.20151, 0.00322
0.00588, 0.00588, 0.00588, 0.00588, -0.19814, -0.19138, 0.01235, 0.05852, -0.13770, -0.03491, -0.04753, 0.13178, -0.33495, 0.12154, 0.36390, -0.10400, 0.09694, -0.25737, -0.07585, -0.06053, -0.11572, -0.05365, 0.03092, 0.06319, 0.16774, -0.23286, 0.29408, 0.09578, 0.05293, 0.13718, -0.31044, 0.08781, 0.02035, -0.18970, 0.20634, -0.06579, 0.09473, -0.09675, 0.24494, 0.19682, 0.00588
-0.00495, -0.00495, -0.00495, -0.00495, -0.01870, -0.10113, 0.03287, 0.04696, -0.19015, 0.06882, 0.08546, 0.09676, 0.46572, -0.24699, -0.34084, 0.02169, 0.14171, -0.05326, 0.23470, -0.30022, 0.02514, -0.25345, 0.08576, 0.05533, -0.07132, -0.23198, 0.30133, 0.08687, 0.00556, 0.03954, 0.00936, -0.03489, 0.03571, 0.00523, -0.02241, 0.02662, -0.18826, -0.15774, 0.16110, 0.20386, -0.00495
-0.00603, -0.00603, -0.00603, -0.00603, 0.01656, -0.03252, -0.09883, 0.08405, 0.10854, -0.05263, -0.17370, 0.05253, -0.04950, -0.05614, 0.12277, -0.01793, -0.03118, 0.12722, -0.00262, -0.19715, -0.16798, 0.08126, -0.03115, 0.17977, -0.29195, 0.16816, 0.11186, 0.00644, -0.00071, 0.04344, -0.08271, 0.04745, 0.36658, -0.26831, -0.52908, 0.38944, 0.05631, 0.03811, 0.09521, 0.01854, -0.00603
0.01071, 0.01071, 0.01071, 0.01071, -0.08398, 0.06242, 0.07414, 0.11015, 0.21986, -0.02021, -0.06292, -0.35802, 0.06120, -0.02503, 0.00175, -0.12086, -0.28092, 0.37977, 0.04444, -0.16467, -0.02129, 0.20887, -0.16807, -0.14195, -0.16039, -0.10109, 0.38156, -0.18604, -0.06745, 0.18601, -0.15180, 0.03269, -0.15724, -0.01242, 0.28552, -0.00086, -0.07156, 0.18011, 0.02942, 0.04529, 0.01071
0.00002, 0.00002, 0.00002, 0.00002, -0.19003, -0.16443, 0.11718, 0.36461, -0.10936, 0.02158, -0.24793, 0.34515, 0.14551, 0.04048, -0.16105, -0.00985, -0.27889, -0.18987, -0.04585, 0.37754, 0.18005, -0.01014, 0.01455, -0.17729, 0.04951, -0.04442, 0.12646, -0.23121, -0.00204, 0.00780, -0.07212, 0.10665, -0.08155, -0.00197, -0.13857, 0.18941, 0.00947, 0.21223, -0.16746, 0.01574, 0.00002
-0.01209, -0.01209, -0.01209, -0.01209, -0.08045, -0.27783, 0.11396, 0.14496, 0.37922, 0.11401, 0.06854, -0.49925, 0.09474, -0.01861, -0.05141, 0.06900, 0.33304, -0.27917, -0.15824, 0.16235, -0.00802, -0.03560, 0.16824, 0.12267, 0.06307, -0.04668, 0.19023, -0.17983, 0.00229, -0.11481, 0.04584, 0.06435, 0.12530, -0.06953, -0.07521, -0.03972, 0.01570, -0.00996, -0.06641, -0.20630, -0.01209
0.00037, 0.00037, 0.00037, 0.00037, 0.02390, 0.04928, -0.09402, 0.10357, 0.00691, 0.00880, 0.03750, -0.09444, -0.05105, 0.01418, 0.02857, 0.00343, -0.04026, -0.21159, 0.06837, 0.32450, 0.10125, -0.03171, 0.04918, -0.05779, -0.51614, 0.47957, 0.09505, 0.05715, 0.08847, 0.04447, -0.11744, -0.05333, -0.06264, -0.00397, 0.12362, -0.10118, -0.24630, -0.33204, 0.08819, 0.21609, 0.00037
0.00514, 0.00514, 0.00514, 0.00514, 0.04495, 0.14654, 0.04919, -0.21406, 0.27587, -0.07969, -0.14526, -0.06075, 0.22812, -0.15945, -0.07605, 0.00359, -0.21909, -0.17734, -0.05404, 0.35659, -0.38345, 0.18170, -0.17105, 0.14649, 0.24322, -0.16983, -0.12047, 0.07478, -0.00134, 0.04978, -0.00024, -0.04941, -0.03141, -0.04136, -0.03944, 0.09653, -0.07298, -0.16030, 0.17216, 0.33177, 0.00514
-0.00051, -0.00051, -0.00051, -0.00051, -0.06543, 0.05803, 0.12627, -0.01207, 0.16986, -0.20696, -0.07470, 0.14204, 0.11080, -0.05152, -0.08276, 0.00812, 0.06891, -0.04159, 0.06054, -0.05562, 0.30912, 0.23114, -0.28107, -0.23998, 0.01346, -0.02642, -0.00377, 0.04815, -0.03541, 0.02238, -0.01725, 0.06456, 0.47488, -0.21738, 0.05606, -0.36666, 0.20831, -0.25861, -0.16465, 0.03177, -0.00051
-0.00662, -0.00662, -0.00662, -0.00662, 0.02407, -0.12476, 0.60219, -0.37772, 0.23365, -0.11653, -0.28512, 0.11789, -0.04781, 0.04683, 0.06223, 0.00413, 0.00949, -0.04153, 0.05924, -0.17110, 0.01678, -0.23533, 0.06231, 0.09301, -0.17756, 0.11453, -0.01613, -0.01472, 0.13904, -0.13545, -0.08250, 0.12458, -0.08552, 0.16202, 0.01029, -0.04412, -0.06106, 0.14148, -0.12644, 0.15273, -0.00662
0.00207, 0.00207, 0.00207, 0.00207, 0.05971, -0.02732, 0.22361, -0.17292, -0.32904, 0.19195, 0.12618, -0.00416, 0.03221, 0.09053, -0.08972, -0.03510, -0.27749, 0.04918, -0.02222, 0.11264, -0.34338, 0.04640, 0.25716, -0.01047, 0.00209, 0.13269, 0.07015, -0.23085, -0.02407, 0.00558, 0.05961, -0.02498, 0.43232, -0.16336, 0.05878, -0.33056, -0.08370, 0.16359, 0.11065, -0.06603, 0.00207
0.00469, 0.00469, 0.00469, 0.00469, -0.04579, 0.07897, 0.30497, -0.19817, -0.32562, 0.18295, 0.26519, -0.19942, -0.06118, -0.01428, 0.01039, 0.04358, 0.13773, -0.27704, 0.05889, 0.02123, 0.17970, 0.27467, -0.44444, -0.05490, -0.03403, -0.01138, -0.00071, 0.10007, 0.00104, 0.05571, -0.10258, 0.03834, -0.02158, -0.05697, -0.15723, 0.21830, -0.20251, 0.22590, 0.01788, -0.03115, 0.00469
0.00260, 0.00260, 0.00260, 0.00260, 0.17043, -0.03616, -0.17932, 0.06370, 0.02311, 0.53529, -0.56880, -0.02269, -0.03975, -0.01071, 0.00159, 0.03583, 0.07129, 0.07009, -0.02178, -0.00083, 0.16254, -0.08350, -0.23958, 0.10987, 0.07006, -0.03368, -0.09246, 0.08157, 0.07396, -0.07561, -0.02059, -0.00960, 0.12575, -0.06101, 0.10721, -0.18265, -0.26974, 0.12340, 0.14035, -0.03058, 0.00260
-0.00124, -0.00124, -0.00124, -0.00124, -0.40880, 0.45327, 0.09289, -0.01410, 0.00513, -0.00466, 0.07688, -0.06820, -0.01029, -0.01552, 0.01227, 0.01452, -0.16167, 0.06854, -0.08013, 0.10220, 0.24030, -0.49007, -0.13030, 0.41217, 0.04462, 0.01682, -0.00848, -0.09947, -0.10122, 0.10970, -0.01470, -0.00273, 0.10215, -0.07806, 0.00208, -0.00825, 0.04216, -0.04891, 0.07374, -0.11769, -0.00124
-0.00112, -0.00112, -0.00112, -0.00112, 0.38682, -0.26040, -0.14234, -0.07091, -0.08780, -0.06949, 0.22874, -0.09122, 0.02128, -0.03024, 0.01088, 0.00754, -0.32305, 0.05698, 0.07846, 0.09914, 0.16388, -0.13251, -0.26231, 0.28634, 0.05028, -0.04784, 0.14788, -0.08197, 0.39334, -0.27274, -0.15445, 0.04056, 0.01402, -0.06479, 0.02190, -0.00146, 0.23232, -0.04366, -0.12023, 0.02266, -0.00112
-0.00047, -0.00047, -0.00047, -0.00047, 0.13079, -0.02134, -0.24141, 0.08030, 0.16326, -0.38802, 0.17519, 0.11006, -0.05506, 0.02842, 0.02462, -0.00527, 0.06509, -0.13941, 0.03261, 0.00021, 0.01727, -0.10206, -0.05435, 0.16631, 0.04070, -0.02093, 0.00191, 0.00599, -0.12808, 0.10392, 0.06925, -0.03203, 0.15341, -0.11754, 0.09203, -0.12237, -0.47403, 0.48043, -0.21238, 0.17486, -0.00047
-0.00342, -0.00342, -0.00342, -0.00342, -0.27308, 0.26633, -0.04340, 0.09159, 0.08633, -0.19119, 0.04677, 0.08574, 0.02619, 0.00521, -0.01490, 0.01578, 0.01803, 0.00946, -0.01507, -0.07093, -0.03656, 0.13997, 0.06144, -0.14059, 0.05537, -0.03169, 0.02319, -0.00863, 0.53593, -0.49685, -0.05682, 0.01176, 0.02491, -0.01734, -0.00435, -0.02438, -0.26478, 0.08906, 0.29290, -0.17833, -0.00342
-0.00118, -0.00118, -0.00118, -0.00118, 0.28356, -0.21734, 0.11709, -0.05817, 0.09802, -0.27928, 0.00463, 0.18688, 0.02065, 0.03431, -0.03125, 0.00808, -0.03695, -0.00083, -0.05206, 0.08134, 0.13961, -0.00756, -0.12761, 0.02068, -0.00540, 0.01466, 0.03541, -0.08018, -0.18223, 0.18868, 0.01764, 0.02565, -0.07030, 0.06278, -0.01020, -0.00783, -0.13963, -0.09672, 0.56642, -0.49665, -0.00118
0.00000, -0.02858, 0.45766, 0.37621, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, 0.00004, -0.80511
-0.80077, -0.01465, 0.00807, 0.54037, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, -0.00187, 0.25761
0.31465, 0.10502, -0.73629, 0.55892, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, 0.01625, -0.16107
-0.26405, 0.89232, -0.12902, -0.25737, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, 0.00332, -0.22528
0.12015, 0.12684, 0.23686, 0.11052, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.15528, 0.18203

